title,year,n_chars,n_words,n_sentences,avg_word_length,avg_sentence_length_words,avg_sentence_length_chars,vocab_size,type_token_ratio,hapax_legomena,hapax_ratio
2022-11-02,2022,41025.0,6650.0,221.0,5.258646616541354,30.09049773755656,185.63348416289594,1302.0,0.1957894736842105,644.0,0.0968421052631579
2022-12-14,2022,39635.0,6480.0,219.0,5.207098765432098,29.589041095890412,180.98173515981736,1303.0,0.20108024691358026,639.0,0.09861111111111111
2023-02-01,2023,40947.0,6663.0,227.0,5.230676872279754,29.352422907488986,180.38325991189427,1295.0,0.19435689629296113,598.0,0.08974936214918205
2023-03-22,2023,37709.0,6137.0,213.0,5.232686980609419,28.812206572769952,177.03755868544602,1174.0,0.1912986801368747,565.0,0.0920645266416816
2023-05-03,2023,42449.0,6921.0,240.0,5.219765929778934,28.8375,176.87083333333334,1293.0,0.1868227134807109,606.0,0.08755960121369745
2023-06-14,2023,35762.0,5894.0,206.0,5.156599932134374,28.611650485436893,173.60194174757282,1176.0,0.1995249406175772,573.0,0.09721750933152358
2023-07-26,2023,34709.0,5689.0,204.0,5.1921251538055895,27.887254901960784,170.1421568627451,1205.0,0.2118122692916154,591.0,0.10388468975215327
2023-09-20,2023,32778.0,5431.0,194.0,5.125207144172344,27.99484536082474,168.95876288659792,1111.0,0.20456637819922666,531.0,0.09777204934634505
2023-11-01,2023,35230.0,5739.0,211.0,5.230527966544694,27.19905213270142,166.96682464454977,1172.0,0.20421676250217807,560.0,0.09757797525701342
2023-12-13,2023,35002.0,5722.0,195.0,5.2046487242223,29.343589743589742,179.4974358974359,1160.0,0.20272631946871722,548.0,0.09577070954211814
2024-01-31,2024,35174.0,5775.0,205.0,5.181471861471861,28.170731707317074,171.58048780487806,1144.0,0.1980952380952381,547.0,0.09471861471861472
2024-03-20,2024,30177.0,4933.0,181.0,5.205148996553821,27.25414364640884,166.72375690607734,1107.0,0.22440705453071152,552.0,0.11189945266572066
2024-05-01,2024,35856.0,5869.0,203.0,5.196455955017891,28.911330049261085,176.6305418719212,1180.0,0.20105639802351338,570.0,0.09712046345203612
2024-06-12,2024,31658.0,5200.0,184.0,5.180384615384615,28.26086956521739,172.05434782608697,1120.0,0.2153846153846154,558.0,0.10730769230769231
2024-07-31,2024,33564.0,5549.0,202.0,5.14092629302577,27.47029702970297,166.15841584158414,1181.0,0.21283114074608037,565.0,0.10182014777437376
2024-09-18,2024,30983.0,5136.0,179.0,5.122079439252336,28.692737430167597,173.08938547486034,1083.0,0.2108644859813084,506.0,0.0985202492211838
2024-11-07,2024,33333.0,5399.0,184.0,5.268568253380256,29.342391304347824,181.1576086956522,1211.0,0.2243007964437859,604.0,0.1118725689942582
2024-12-18,2024,31606.0,5183.0,179.0,5.192552575728342,28.955307262569832,176.56983240223462,1112.0,0.2145475593285742,550.0,0.10611614894848544
